published_at_utc,date,title,url,domain,language,published_at_utc_dt
2025-10-17T08:30:00+00:00,2025-10-17,Bitcoin - Kurs : Stabilisierung nach Rekord - Crash – Wie geht es weiter ?,https://www.berliner-zeitung.de/news/nach-historischem-zusammenbruch-bitcoin-kaempft-um-schwung-li.10001280,www.berliner-zeitung.de,German,2025-10-17 08:30:00+00:00
2025-10-17T15:30:00+00:00,2025-10-17,Cryptocurrency Bitcoin Ether : Why is crypto market crashing ? Top reasons to know if you are an investor,https://economictimes.indiatimes.com/news/international/us/why-is-crypto-market-crashing-top-reasons-to-know-if-you-are-an-investor/articleshow/124635098.cms,economictimes.indiatimes.com,English,2025-10-17 15:30:00+00:00
2025-10-17T10:15:00+00:00,2025-10-17,Bitcoinde sert düşüş,https://www.ensonhaber.com/ekonomi/bitcoinde-sert-dusus-94550,www.ensonhaber.com,Turkish,2025-10-17 10:15:00+00:00
2025-10-17T01:45:00+00:00,2025-10-17,Tilton police issue warning about bitcoin scam,https://www.wmur.com/article/tilton-police-bitcoin-scam-101625/69064097,www.wmur.com,English,2025-10-17 01:45:00+00:00
2025-10-17T09:00:00+00:00,2025-10-17,"Bitcoin fiyatları 3 , 5 ayın dibinde","https://t24.com.tr/haber/bitcoin-fiyatlari-3-5-ayin-dibinde,1268271",t24.com.tr,Turkish,2025-10-17 09:00:00+00:00
2025-10-17T13:30:00+00:00,2025-10-17,Cách Mỹ thu hồi 15 tỷ USD Bitcoin của Trần Chí,https://baomoi.com/cach-my-thu-hoi-15-ty-usd-bitcoin-cua-tran-chi-c53518783.epi,baomoi.com,Vietnamese,2025-10-17 13:30:00+00:00
2025-10-17T15:00:00+00:00,2025-10-17,Стоимость биткойна снижается почти на 5 %,https://tass.ru/ekonomika/25380459,tass.ru,Russian,2025-10-17 15:00:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,Begini Cara Prediksi Puncak Harga Bitcoin Menggunakan 5 Indikator,https://koran-jakarta.com/2025-10-17/begini-cara-prediksi-puncak-harga-bitcoin-menggunakan-5-indikator,koran-jakarta.com,Indonesian,2025-10-17 16:15:00+00:00
2025-10-17T02:15:00+00:00,2025-10-17,"동문회비 , 이제 코인으로 내세요 ... 연세대 첫 도입 , 해외선 이미 확산 중",https://www.etoday.co.kr/news/view/2515642,www.etoday.co.kr,Korean,2025-10-17 02:15:00+00:00
2025-10-17T15:45:00+00:00,2025-10-17,How anonymous is bitcoin ? US seizure of tycoon US$13 billion in tokens raises questions,https://www.scmp.com/tech/big-tech/article/3329449/how-anonymous-bitcoin-us-seizure-tycoons-us13-billion-tokens-raises-questions,www.scmp.com,English,2025-10-17 15:45:00+00:00
2025-10-17T12:45:00+00:00,2025-10-17,ABD – Çin ticaret savaşı kripto piyasalarını vurdu ! Bitcoin 4 ayın en düşük seviyesinde ...,https://finans.cnnturk.com/finans-haberler/abd-cin-ticaret-savasi-kripto-piyasalarini-vurdu-bitcoin-4-ayin-en-dusuk-seviyesinde-2348689,finans.cnnturk.com,Turkish,2025-10-17 12:45:00+00:00
2025-10-17T09:00:00+00:00,2025-10-17,Bitcoin ( BTC ) News : Spot ETFs Bleed $536M as Prices Wilt Below $110K,https://www.coindesk.com/markets/2025/10/17/bitcoin-etfs-see-usd536-million-in-outflows-as-market-consolidates-below-usd110k,www.coindesk.com,English,2025-10-17 09:00:00+00:00
2025-10-17T12:30:00+00:00,2025-10-17,Как глобалният криптопазар загуби $100 милиарда само за три часа,https://money.bg/finance/kak-globalniyat-kriptopazar-zagubi-usd100-miliarda-samo-za-tri-chasa.html,money.bg,Bulgarian,2025-10-17 12:30:00+00:00
2025-10-17T14:45:00+00:00,2025-10-17,Standard Chartered Geoffrey Kendrick : Consolidation Is Coming for Bitcoin DATs,https://finance.yahoo.com/news/standard-chartered-geoffrey-kendrick-consolidation-140027070.html,finance.yahoo.com,English,2025-10-17 14:45:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/how-much-is-4000-bitcoin-worth-ct03s.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T14:30:00+00:00,2025-10-17,Bitcoin And Ether Dropped From All - Time Highs Here Why,https://www.forbes.com/sites/tylerroush/2025/10/17/bitcoin-and-ether-lead-crypto-selloff-amid-credit-concerns/,www.forbes.com,English,2025-10-17 14:30:00+00:00
2025-10-17T11:45:00+00:00,2025-10-17,"Stock Market Today : S & P 500 , Nasdaq Futures Dragged By Financial Stocks American Express , CSX Corp , Standard Lithium In Focus - SPDR S & P 500 ( ARCA : SPY )",https://www.benzinga.com/markets/equities/25/10/48270211/stock-market-today-sp-500-nasdaq-futures-dragged-by-financial-stocks-american-express-csx-corp-s,www.benzinga.com,English,2025-10-17 11:45:00+00:00
2025-10-17T10:45:00+00:00,2025-10-17,"Stock Market Today : S & P 500 , Nasdaq Futures Dragged By Financial Stocks American Express , CSX Corp , Standard Lithium In Focus - SPDR S & P 500 ( ARCA : SPY )",https://www.benzinga.com/markets/equities/25/10/48270211/stock-market-today-sp-500-nasdaq-futures-dragged-by-financial-stocks-american-express-csx-corp-standard-lithium-in-focus,www.benzinga.com,English,2025-10-17 10:45:00+00:00
2025-10-17T18:15:00+00:00,2025-10-17,"Bitcoin price drops to multi - week low , trades below US$105K",https://www.proactiveinvestors.com/companies/news/1080608/bitcoin-price-drops-to-multi-week-low-trades-below-us-105k-1080608.html,www.proactiveinvestors.com,English,2025-10-17 18:15:00+00:00
2025-10-17T09:45:00+00:00,2025-10-17,Odds of Satoshi Nakamoto moving Bitcoin in 2025 surge drastically,https://finance.yahoo.com/news/odds-satoshi-nakamoto-moving-bitcoin-214812795.html,finance.yahoo.com,English,2025-10-17 09:45:00+00:00
2025-10-17T19:45:00+00:00,2025-10-17,"Bitcoin price drops to multi - week low , trades below US$105K",https://www.proactiveinvestors.co.uk/companies/news/1080608/bitcoin-price-drops-to-multi-week-low-trades-below-us-105k-1080608.html,www.proactiveinvestors.co.uk,English,2025-10-17 19:45:00+00:00
2025-10-17T14:15:00+00:00,2025-10-17,Gold Gleaming Ascent : Is Bitcoin Primed for Its Own Golden Era ?,https://markets.financialcontent.com/stocks/article/marketminute-2025-10-17-golds-gleaming-ascent-is-bitcoin-primed-for-its-own-golden-era,markets.financialcontent.com,English,2025-10-17 14:15:00+00:00
2025-10-17T13:15:00+00:00,2025-10-17,Курс биткоина - почему произошел рекордный обвал | Новости на Gazeta . ua,https://gazeta.ua/ru/articles/economics/_bitkojn-rekordno-obvalilsya-do-105-tys/1233218,gazeta.ua,Russian,2025-10-17 13:15:00+00:00
2025-10-17T02:00:00+00:00,2025-10-17,Harga Kripto Hari Ini 17 Oktober 2025 : Harga Bitcoin Cs Masih Terjebak di Zona Merah,https://www.liputan6.com/crypto/read/6187687/harga-kripto-hari-ini-17-oktober-2025-harga-bitcoin-cs-masih-terjebak-di-zona-merah,www.liputan6.com,Indonesian,2025-10-17 02:00:00+00:00
2025-10-17T12:15:00+00:00,2025-10-17,"Crypto stocks trade lower amid bitcoin liquidations , broader market sell - offs - report",https://seekingalpha.com/news/4505165-crypto-stocks-trade-lower-amid-bitcoin-liquidations-broader-market-sell-offs---report,seekingalpha.com,English,2025-10-17 12:15:00+00:00
2025-10-17T12:00:00+00:00,2025-10-17,Как криптопазарът рухна за три часа - $100 млрд . изчезнаха,https://www.bgonair.bg/a/5-science/397985-kak-kriptopazarat-ruhna-za-tri-chasa-100-mlrd-izcheznaha,www.bgonair.bg,Bulgarian,2025-10-17 12:00:00+00:00
2025-10-17T09:45:00+00:00,2025-10-17,Telus z PiS woli 10 tys . złotych niż bitcoina . Mentzen : Naprawdę trzeba odmłodzić politykę,https://dorzeczy.pl/ekonomia/793518/telus-z-pis-woli-10-tys-zlotych-niz-bitcoina-mentzen-naprawde-trzeba-odmlodzic-polityke.html,dorzeczy.pl,Polish,2025-10-17 09:45:00+00:00
2025-10-17T22:30:00+00:00,2025-10-17,David Parkinson | CoinDesk Author,https://www.coindesk.com/author/david-parkinson,www.coindesk.com,English,2025-10-17 22:30:00+00:00
2025-10-17T12:30:00+00:00,2025-10-17,Bitcoin wyraźnie tanieje . Kurs spadł poniżej 105 tys . USD,https://www.pb.pl/bitcoin-wyraznie-tanieje-kurs-spadl-ponizej-105-tys-usd-1250540,www.pb.pl,Polish,2025-10-17 12:30:00+00:00
2025-10-17T07:00:00+00:00,2025-10-17,"Рубль и золото на вершине биржевой славы , но биткоин не сдаст позиций",https://1prime.ru/20251017/torgi-863619675.html,1prime.ru,Russian,2025-10-17 07:00:00+00:00
2025-10-17T10:15:00+00:00,2025-10-17,Kripto piyasasında kara gün : Bitcoinde sert düşüş !,https://www.sozcu.com.tr/kripto-piyasasinda-kara-gun-bitcoin-de-sert-dusus-p247842,www.sozcu.com.tr,Turkish,2025-10-17 10:15:00+00:00
2025-10-17T12:45:00+00:00,2025-10-17,Harrison Global ( NASDAQ : BLMZ ) Unveils Bitcoin Deal with White Lion ...,https://www.pr-inside.com/harrison-global-nasdaq-blmz-unveils-bitcoin-deal-with-white-lion-r5144122.htm,www.pr-inside.com,English,2025-10-17 12:45:00+00:00
2025-10-17T15:15:00+00:00,2025-10-17,"Thị trường tiền số hôm nay , 17 - 10 : Nhà đầu tư  nóng mặt",https://nld.com.vn/thi-truong-tien-so-hom-nay-17-10-nha-dau-tu-nong-mat-196251017205131168.htm,nld.com.vn,Vietnamese,2025-10-17 15:15:00+00:00
2025-10-17T12:15:00+00:00,2025-10-17,"Measure Assets In Gold , Not Dollars",https://www.zerohedge.com/precious-metals/measure-assets-gold-not-dollars,www.zerohedge.com,English,2025-10-17 12:15:00+00:00
2025-10-17T15:00:00+00:00,2025-10-17,"Binance : Биткойн подешевел почти на 5 % и достиг $105 , 188 тыс .",https://www.ridus.ru/binance--bitkojn-podeshevel-pochti-na-5-i-dostig--105188-tys--716627.html,www.ridus.ru,Russian,2025-10-17 15:00:00+00:00
2025-10-17T07:15:00+00:00,2025-10-17,Spółka z Newconnect kupi bitcoiny za miliony złotych pozyskane od funduszy,https://www.bankier.pl/wiadomosc/Spolka-z-Newconnect-kupi-bitcoiny-za-miliony-zlotych-pozyskane-od-funduszy-9025916.html,www.bankier.pl,Polish,2025-10-17 07:15:00+00:00
2025-10-17T08:45:00+00:00,2025-10-17,"Titusville Police Officials Issue Bitcoin Scam Warning , Perps Pressure Victims to Withdraw Money from the Bank",https://spacecoastdaily.com/2025/10/titusville-police-officials-issue-bitcoin-scam-warning-perps-pressure-victims-to-withdraw-money-from-the-bank/,spacecoastdaily.com,English,2025-10-17 08:45:00+00:00
2025-10-17T14:45:00+00:00,2025-10-17,FTSE 100 Live : Losses staunched ahead of a negative Wall Street open,https://www.proactiveinvestors.co.uk/companies/news/1080558/ftse-100-live-losses-staunched-ahead-of-a-negative-wall-street-open-1080558.html,www.proactiveinvestors.co.uk,English,2025-10-17 14:45:00+00:00
2025-10-17T09:00:00+00:00,2025-10-17,Bitcoin Loses $106K as Bullish Crypto Bets Rack up $800M in Liquidations,https://www.coindesk.com/markets/2025/10/17/bitcoin-loses-usd106k-as-bullish-crypto-bets-rack-up-usd800m-in-liquidations,www.coindesk.com,English,2025-10-17 09:00:00+00:00
2025-10-17T00:30:00+00:00,2025-10-17,California  Bitcoin Jesu pays $50M in tax evasion case,https://www.fox5atlanta.com/news/californias-bitcoin-jesus-pays-50m-tax-evasion-case,www.fox5atlanta.com,English,2025-10-17 00:30:00+00:00
2025-10-17T02:45:00+00:00,2025-10-17,Why Ohio politicians are suddenly pushing cryptocurrency,https://www.wcpo.com/why-ohio-politicians-are-suddenly-pushing-cryptocurrency,www.wcpo.com,English,2025-10-17 02:45:00+00:00
2025-10-17T08:30:00+00:00,2025-10-17,Are Perps and Leverage Creating Systemic Risk in Crypto Markets ? Experts Weigh In,https://finance.yahoo.com/news/perps-leverage-creating-systemic-risk-203744111.html,finance.yahoo.com,English,2025-10-17 08:30:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/bitcoin-resistance-levels-today-d1o59.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/bitcoin-derivatives-ir4a2.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/bit-exchange-12cfz.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/bullish-crypto-today-gu7i6.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/graph-crypto-news-h2cbz.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/crypto-funds-recovery-xrtw2.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/easiest-bitcoin-wallet-app-jzlor.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/bitcoin-price-prediction-2025-eadjf.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/buying-bitcoin-with-debit-card-ja6hm.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/coin-future-price-6i7de.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/how-to-get-1-bitcoin-ba9v0.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/coin-stock-price-target-kqmw7.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/crypto-to-fiat-exchange-om4wg.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/bitcoin-profit-calculator-4om7f.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/bitcoin-mining-computers-0xlq8.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/why-does-bitcoin-have-value-38lhk.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/trading-application-l1zac.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/bitcoin-network-fee-gbpx2.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/trading-demo-account-without-registration-qs51v.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/trump-news-on-crypto-7lgq6.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/buy-amazon-gift-card-with-bitcoin-kub02.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/is-buying-bitcoin-worth-it-9cj10.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/bitcoin-halving-price-prediction-xghv9.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/best-ai-trading-bot-for-beginners-9mpxn.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/nft-trading-platform-926my.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/is-bitcoin-a-security-or-commodity-8pjzh.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/bitcoin-symbol-stock-2ldm4.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/email-from-myself-demanding-bitcoin-v4as8.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/base-price-9wdcv.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/should-you-buy-bitcoin-now-lo631.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/best-online-wallet-7gcik.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/trading-view-crypto-e6fxu.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/how-did-you-buy-bitcoin-in-2009-eq3t7.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/top-crypto-trading-pnqr1.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/trump-media-buys-bitcoin-06rwp.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/bitcoin-buy-or-sell-today-s85q6.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/how-hard-is-it-to-mine-bitcoin-cjgzm.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/ai-trading-bot-crypto-free-40nqg.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/crypto-coin-prediction-o1zg4.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/how-to-buy-bitcoin-with-prepaid-card-2kdzt.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/bitcoin-price-history-5-years-2d9uk.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/best-app-for-buying-bitcoin-0dajh.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/what-is-the-biggest-crypto-exchange-xb5at.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/crypto-exchange-stocks-dhksr.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/is-bitcoin-etf-a-good-investment-scou3.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/buy-bitcoin-with-debit-card-online-3u4fs.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/buying-bitcoins-with-amazon-gift-card-8ka1g.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/buy-bitcoin-with-amazon-gift-card-e6nx8.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T22:15:00+00:00,2025-10-17,,http://gps-prod-storage.cloud.caltech.edu.s3.amazonaws.com/casino/video/bitcoin-casino-lucky-block-trud0.html,gps-prod-storage.cloud.caltech.edu.s3.amazonaws.com,English,2025-10-17 22:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/purchase-bitcoin-with-gift-card-wzrtx.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T14:45:00+00:00,2025-10-17,Bitfarms Stock Falls As Convertible Notes Swell To $500 Million - Bitfarms ( NASDAQ : BITF ),https://www.benzinga.com/crypto/cryptocurrency/25/10/48275894/bitfarms-stock-falls-as-convertible-notes-swell-to-500-million,www.benzinga.com,English,2025-10-17 14:45:00+00:00
2025-10-17T23:00:00+00:00,2025-10-17,,http://gps-prod-storage.cloud.caltech.edu.s3.amazonaws.com/casino/video/lucky-block-bitcoin-casino-gdf0n.html,gps-prod-storage.cloud.caltech.edu.s3.amazonaws.com,English,2025-10-17 23:00:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/best-coin-to-invest-in-2025-qtxwd.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/where-to-buy-bitcoin-with-credit-card-2638j.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T16:15:00+00:00,2025-10-17,,https://owh-wh-d9-prod.s3.amazonaws.com/crypto/video/what-describes-the-relationship-between-blockchain-and-cryptocurrencies-wbrat.html,owh-wh-d9-prod.s3.amazonaws.com,English,2025-10-17 16:15:00+00:00
2025-10-17T09:15:00+00:00,2025-10-17,BTC / USD Forecast 17 / 10 : Bears Target 200 - Day EMA ( Chart ),https://www.dailyforex.com/forex-technical-analysis/2025/10/btcusd-forecast-17-october-2025/235629,www.dailyforex.com,English,2025-10-17 09:15:00+00:00
2025-10-17T19:30:00+00:00,2025-10-17,Donald Trump family reportedly made hundreds of millions from crypto after White House return,https://www.abc.net.au/news/2025-10-18/how-trump-family-profits-from-cryptocurrencies/105445400,www.abc.net.au,English,2025-10-17 19:30:00+00:00
2025-10-17T08:45:00+00:00,2025-10-17,道期挫500點 歐股早段普遍跌逾1 %,https://finance.now.com/news/post.php?id=945285,finance.now.com,Chinese,2025-10-17 08:45:00+00:00
2025-10-17T11:15:00+00:00,2025-10-17,Trump paraları kriptodan vakumluyor : 1 milyar dolar ...,https://ekonomi.haber7.com/ekonomi/haber/3572160-trump-paralari-kriptodan-vakumluyor-1-milyar-dolar,ekonomi.haber7.com,Turkish,2025-10-17 11:15:00+00:00
2025-10-17T07:15:00+00:00,2025-10-17,"Kripto yatırımcısı ağlıyor , Trump zenginleşiyor",https://www.donanimhaber.com/kripto-yatirimcisi-agliyor-trump-zenginlesiyor--197412,www.donanimhaber.com,Turkish,2025-10-17 07:15:00+00:00
2025-10-17T08:30:00+00:00,2025-10-17,"Raport Bitget : Peste jumătate dintre utilizatorii de cripto plănuiesc să își crească investițiile . Țările din Europa , mai precaute decât cele din alte regiuni",https://www.piatafinanciara.ro/raport-bitget-peste-jumatate-dintre-utilizatorii-de-cripto-planuiesc-sa-isi-creasca-investitiile-tarile-din-europa-mai-precaute-decat-cele-din-alte-regiuni/,www.piatafinanciara.ro,Romanian,2025-10-17 08:30:00+00:00
2025-10-17T02:45:00+00:00,2025-10-17,에브리싱 랠리  속 가상자산 · 채권 관심 급증 [ 헤럴드머니페스타 2025 ],https://biz.heraldcorp.com/article/10595702,biz.heraldcorp.com,Korean,2025-10-17 02:45:00+00:00
2025-10-17T03:15:00+00:00,2025-10-17,Mereka yang Cuan & Boncos saat Tsunami Kripto Melanda,https://market.bisnis.com/read/20251017/94/1920854/mereka-yang-cuan-boncos-saat-tsunami-kripto-melanda,market.bisnis.com,Indonesian,2025-10-17 03:15:00+00:00
