video_id,title,description,channel_title,channel_id,published_at,search_keyword,url,view_count,like_count,comment_count,duration
OzjYNVJwqH0,Three Charts That Explain What’s Happening With Gold Prices | WSJ,"Investors are snapping up gold, pushing the commodity above $4000 a troy ounce for the first time. WSJ's David Uberti uses three ...",The Wall Street Journal,UCK7tptUDHh-RYDsdxO1-5QQ,2025-10-09T14:51:00Z,October 2025 trading disaster,https://www.youtube.com/watch?v=OzjYNVJwqH0,402680,5219,411,PT4M11S
GcHtTkB9dE4,steal a brainrot is in big trouble…,steal a brainrot is in big trouble… #roblox #shorts #stealabrainrot #robloxshorts #brainrot ...,Chizeled,UCNDM34DrGtb3SzJEG4fSXvg,2025-10-04T23:00:06Z,October 2025 trading disaster,https://www.youtube.com/watch?v=GcHtTkB9dE4,1095164,18717,1124,PT20S
n3kvN9oQdLY,"Why EVERYTHING (Gold, Real Estate, Stocks) are at an all-time-high? [&amp; is a crash coming?]",Invest in the US Stock Market and Global Equities with me (learn fundamentals and check my portfolio): ...,Akshat Shrivastava,UCqW8jxh4tH1Z1sWPbkGWL4g,2025-10-23T15:01:26Z,October 2025 trading disaster,https://www.youtube.com/watch?v=n3kvN9oQdLY,323240,5775,558,PT17M33S
KsmnrwewWKE,No way it’s true (also crazy I got Noli in retro tower defense),,Yk_ZacI,UC_CBGp6lwGekxxCQxqCgyDQ,2025-09-03T12:34:51Z,October 2025 trading disaster,https://www.youtube.com/watch?v=KsmnrwewWKE,154198,754,73,PT7S
HSg0CgSIB08,Trading Disaster: We Lost EVERYTHING! (My Trading Story) #shorts,"A trader's excitement leads to over-leveraged positions, resulting in the complete loss of their account. Treating trading like ...",James Crypto Bull,UC9X7BprHSY2aADPogoX1DHA,2025-10-22T10:24:34Z,October 2025 trading disaster,https://www.youtube.com/watch?v=HSg0CgSIB08,356,0,0,PT1M42S
jeAeWWbvoCQ,World App BANNED Na Sa Pilipinas?!?!,OKX Exchange Sign-up with BONUS: https://www.okx.ac/join/ARCHIELIM Bybit Exhcnage Sign-up with BONUS: ...,Archie Lim,UCXiGsPI-lHGsvCIB0nYensg,2025-10-14T07:05:39Z,October 2025 trading disaster,https://www.youtube.com/watch?v=jeAeWWbvoCQ,6792,91,20,PT1M14S
H6hqLcsY8b4,The Great Wall Street Crash (1929) – The Day the World Fell into Darkness,"On October 29, 1929 — known as Black Tuesday — the stock market collapsed, wiping out billions of dollars in wealth and ...",Alpha Fury Gaming,UCHZqrm_TZBh7X7M70-fnaug,2025-10-10T14:13:10Z,October 2025 trading disaster,https://www.youtube.com/watch?v=H6hqLcsY8b4,165,2,0,PT1M53S
p6rfJigdmfM,How Chicago Raised Its Buildings 😮,,Zack D. Films,UCvz84_Q0BbvZThy75mbd-Dg,2025-10-04T12:31:06Z,October 2025 trading disaster,https://www.youtube.com/watch?v=p6rfJigdmfM,43927000,1592887,3383,PT38S
GyqZU6dSSrY,How to Get SHINY Miraidon &amp; Koraidon in Pokémon Scarlet and Violet! *EVENT ENDED*,"For the first time ever, both shiny Miraidon AND Koraidon are now available in Pokémon Scarlet and Violet! This special shiny ...",MazzoraGames,UCzyKDjv0TzVx9owzcxTfWmQ,2025-09-29T22:13:39Z,October 2025 trading disaster,https://www.youtube.com/watch?v=GyqZU6dSSrY,28376,942,65,PT56S
-nEOlgyDrO8,Playing as Twisted Eclipse Toon in Dandy&#39;s World New Halloween Update #dandysworld #roblox #update,"Qwel just released new dandys world update on October which is the new shrimpo skin which Shrimpo is a princess shrimpo, ...",Salmon Bucket Fun Hub,UC0XYcf4fQbsO99kHT9hAlCQ,2025-10-18T23:18:21Z,October 2025 trading disaster,https://www.youtube.com/watch?v=-nEOlgyDrO8,2829141,52321,629,PT17S
_-EvYVFr-0w,MEOWL Has A Problem..,"Cheap Brainrots And Pets  : bloxcart.com/store/grow-a-garden/r/MIXU Use Code: ""MIXU"" For 20% Discount   #roblox ...",MIXU,UChiwFLpJaQRNv0qD_mKD99Q,2025-10-19T19:26:49Z,October 2025 trading disaster,https://www.youtube.com/watch?v=_-EvYVFr-0w,3208376,36449,1213,PT15S
pfjvYanMBmM,Disaster 💀📈 #stockmarket #sharemarket #trading,,THE CG TRADER,UCXxP1AlLLIKe_eyeLJ4BfYw,2025-10-24T15:24:18Z,October 2025 trading disaster,https://www.youtube.com/watch?v=pfjvYanMBmM,45,0,0,PT7S
-KAUXh_XAG0,INCREDIBLE AURA MOMENT In Steal a Brainrot,Caylus INSANE AURA MOMENT in steal a brainrot… SUBSCRIBE.,CaylusBlox,UCsPMNatXCwqyUuJilBT73jg,2025-10-13T18:36:13Z,October 2025 trading disaster,https://www.youtube.com/watch?v=-KAUXh_XAG0,3556017,43299,2104,PT21S
W25vjq6IvtE,Bao’s Fishy Friday Trading Disaster,Bao the panda takes on seafood stocks and ends up in a hilarious weekend mess! Will he ever catch a break? #StockMarket ...,H B,UCVaMWUCJYPUsHEJcca6Guow,2025-10-03T12:00:37Z,October 2025 trading disaster,https://www.youtube.com/watch?v=W25vjq6IvtE,80,1,0,PT1M11S
JMK382RPxSc,16 October 2025,,Trading FX,UC9hs-GGDojJpJx7W54wRPIw,2025-10-16T08:06:07Z,October 2025 trading disaster,https://www.youtube.com/watch?v=JMK382RPxSc,1009,38,1,PT58S
L8yWx0OqLTg,This Single Failure Could Shut Down the Entire World #shorts #fragile #urgent,"Imagine a world where everything goes dark at once—banks, stores, and even emergency systems. This clip reveals the shocking ...",Suburban Prepper,UC6PN5nhD7Gp9nJMZehQAYOQ,2025-10-22T01:35:37Z,October 2025 trading disaster,https://www.youtube.com/watch?v=L8yWx0OqLTg,1048,13,0,PT19S
_KRtgcwny70,5 Traders Who Lost MILLIONS in Minutes (Trading Horror Stories),trading disasters hit different #trading #forex #stocks #crypto #Shorts.,📉 DailyDrawdown,UCQ888XAgx5of2wvG1mWVulw,2025-10-21T11:12:54Z,October 2025 trading disaster,https://www.youtube.com/watch?v=_KRtgcwny70,3035,33,0,PT43S
mIJqvrLR1fg,"#92. The Big Dig Ceiling Collapse, A Flaw in the Epoxy #Engineering&amp;Infrastructure #MotionSnap","In 2006, a concrete ceiling panel in a tunnel of Boston's 'Big Dig' highway project collapsed, killing a passenger in a car.",Cascade Podcast Official,UC6P4GEgTkngDg-Aksh2POyQ,2025-10-02T13:06:41Z,October 2025 trading disaster,https://www.youtube.com/watch?v=mIJqvrLR1fg,68,0,0,PT1M6S
a8JrqjCV4ao,Market Crash Signs for 2026 | Business | Sarthak Ahuja,"The world today is showing 3 signs that are very similar to what happened exactly before the Great Depression in 1929, and the ...",Sarthak Ahuja,UCzHDKR4zchL8NbFWMKgR0BQ,2025-10-15T10:56:28Z,October 2025 trading disaster,https://www.youtube.com/watch?v=a8JrqjCV4ao,1062906,20491,679,PT2M50S
9U_oNnSwDB4,Many Brainrots Are Being Deleted From Steal A Brainrot...,Subscribe if you like Steal a Brainrot... #roblox #stealabrainrot #shorts.,Wixor,UCzrBBv7xvCRFyhSv10vm26A,2025-09-24T08:00:10Z,October 2025 trading disaster,https://www.youtube.com/watch?v=9U_oNnSwDB4,25670267,145682,4263,PT22S
9uE29e7__Po,Why &#39;Almost&#39; Setups Lead to Trading DISASTER,"DESCRIPTION: Patience is a trader's greatest weapon in the stock market. In this video, we explore Jesse Livermore's timeless ...",Forex Guru,UC1MUK6yR3erf4WipNSeeKlg,2025-10-03T19:02:26Z,October 2025 trading disaster,https://www.youtube.com/watch?v=9uE29e7__Po,8,0,0,PT1M4S
_L9oYV_Xgt8,Baldi Checks Mathew&#39;s Homework [Incorrect answers] #shortvideo #shorts #short,"Welcome to Baldi's Basics: Archived, the game is based on Custom Versions of Baldi's Basics in Education and Learning. Each of ...",izyaizya,UCNQjLU36P_kHZxTqt_iUK1w,2025-10-07T18:15:03Z,October 2025 trading disaster,https://www.youtube.com/watch?v=_L9oYV_Xgt8,6688010,54452,1215,PT27S
4UUHunCLXP8,Invested in Simple Episode: Catastrophe Bonds,A simple look at catastrophe bonds and how they can diversify risk. Learn from Buffett and Dalio about prudent investment.,Invested in Simple,UCXRQiAUE9ftSlgzEqevGKlg,2025-10-02T00:00:07Z,October 2025 trading disaster,https://www.youtube.com/watch?v=4UUHunCLXP8,26,0,0,PT40S
CKC4Ug-fGDg,Birthday glitch 💀,"Entertainment Purpose Only Troll Face Edits, Troll Face, Related:- Moment Before Disaster, Troll Face, Troll Face Edit, Troll, ...",Max Sprout,UCvXdieCtYRmPEBZMlDEMjhg,2025-10-22T16:53:20Z,October 2025 trading disaster,https://www.youtube.com/watch?v=CKC4Ug-fGDg,13531666,143002,753,PT14S
nrcpoMHYhKo,Tower Defense Game Noobs #roblox #robloxanimation,Tower Defense Noobs ready to use their so-called strategy and smother the land with default towers.,StreenMan,UCEkXfTlFuvdFp03_44m1xVA,2025-10-23T19:40:45Z,October 2025 trading disaster,https://www.youtube.com/watch?v=nrcpoMHYhKo,1688196,21389,419,PT18S
L9i6Y3iYrYI,Charkhi Dadri Plane Crash (3D) by Professor Of How,,Professor Of How,UCepBxbSrGZkgjgGJuY04c-Q,2025-10-14T07:12:37Z,October 2025 trading disaster,https://www.youtube.com/watch?v=L9i6Y3iYrYI,16122436,518596,1220,PT1M20S
F5IR9NLsSUw,Day 7 of Trading . Disaster 🤯,,Bimal Dey,UCyteZUknPiXWjmussyWjBBw,2025-10-18T08:48:27Z,October 2025 trading disaster,https://www.youtube.com/watch?v=F5IR9NLsSUw,144,1,0,PT28S
q0yBjgT9UxU,Operation Tricolore&#39;s Triumph! 😱 My Trading Disaster! 📉 @OrangieWEB3 #Shorts #Crypto #French,,Orangie Web3 Shorts,UCdp5MqQMpOW_Zh54GTfbD6w,2025-10-07T00:35:48Z,October 2025 trading disaster,https://www.youtube.com/watch?v=q0yBjgT9UxU,444,4,1,PT18S
-SAkt6yosYo,Premature Babies Displayed At Carnivals 😮,,Zack D. Films,UCvz84_Q0BbvZThy75mbd-Dg,2025-09-20T17:30:00Z,October 2025 trading disaster,https://www.youtube.com/watch?v=-SAkt6yosYo,14588972,706208,2508,PT29S
N73oujDex_4,2025-2026 Winter: Record Snowfall &amp; Arctic Outbreaks? #shorts,"The winter of 2010-2011 matches the expected pattern for 2025-2026 with 85% similarity, bringing record snowfall to the ...","Ryan Hall, Y'all",UCJHAT3Uvv-g3I8H3GhHWV7w,2025-09-03T21:58:43Z,October 2025 trading disaster,https://www.youtube.com/watch?v=N73oujDex_4,420076,14701,425,PT44S
1Adm7P-WAVw,"₹30,000 Profit TO ₹25,000 Loss! My Option Trading Disaster",,BEING YOUNG TRADER ,UCGAdNaB2KX1f8GY4qBL4c4A,2025-10-08T14:37:13Z,October 2025 trading disaster,https://www.youtube.com/watch?v=1Adm7P-WAVw,38,0,0,PT3M10S
9RLZ1BiGMOw,1684) World Trade Center (2006) - 29 October 2025,Steve's Honest Movie Reviews in under 60 seconds! #60secondmoviereview #60secondmoviereviews #movie #movies ...,Steve's Movie Reviews & Stuff,UCJJ2AgUp4QIwq0pp--X_yYw,2025-10-28T19:31:06Z,October 2025 trading disaster,https://www.youtube.com/watch?v=9RLZ1BiGMOw,224,2,1,PT51S
_UCD0974H0s,0 Depth on FC 26 is INSANE! 😱🤣 #fc26,,ItsCoryBYT,UCbPhqBAiQiBl77pE8Z7JClQ,2025-10-16T23:10:42Z,October 2025 trading disaster,https://www.youtube.com/watch?v=_UCD0974H0s,262278,1966,203,PT25S
IQCW24h1nL4,5 Trading Disasters That Lost BILLIONS (You Won&#39;t Believe #3),biggest trading fails ever #trading #finance #money #billionaire #Shorts.,📉 DailyDrawdown,UCQ888XAgx5of2wvG1mWVulw,2025-10-16T10:20:30Z,October 2025 trading disaster,https://www.youtube.com/watch?v=IQCW24h1nL4,6451,89,1,PT46S
uDhGR5HZpIQ,Destroyed My Crypto Portfolio Reaction 😫,Destroyed My Portfolio Crypto Loss @PushkarRajThakurOfficial @ManojSaruu.,MR. Techno Roy,UCUooytmJNhupmGceGNdBUbw,2025-10-13T16:10:24Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=uDhGR5HZpIQ,1544,14,0,PT19S
y104WZEDgKk,How I Destroyed My Crypto Portfolio (And What I Learned),I completely wrecked my crypto portfolio when I first got into crypto — and here's how it happened (and what I learned the hard ...,Zero to Crypto,UCTXEn-X-031cOUNKt9i7NxA,2025-09-28T17:45:04Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=y104WZEDgKk,1003,26,2,PT4M8S
RF4m0j2IxSM,Bitcoin Destroyed The 60/40 Portfolio,"Ric Edelman is the Founder of Digital Assets Council of Financial Professionals, and he is a New York Times #1 best seller of 13 ...",Anthony Pompliano,UCevXpeL8cNyAnww-NqJ4m2w,2025-09-09T21:00:30Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=RF4m0j2IxSM,28363,1119,42,PT44M9S
GLZXopWsj3o,How to Get Free Crypto w/ Loan. But Don&#39;t Do This!!,"In this video, I show you how to get free crypto with a loan. But don't make this HUGE crypto loan mistake ...it almost destroyed my ...",Crypt0xplained,UCW73ryZWKoE5H534LJohd7A,2025-09-07T12:15:03Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=GLZXopWsj3o,213,9,8,PT36S
kBRIsjIR170,Crypto Graveyard: Altcoins Will Destroy Your Portfolio! #shorts,"For every crypto winner, countless investors face devastating losses. The promise of crazy gains lures many into a high-risk ...",Float Locker,UCrfiJ7omq_ZRrI1zFfwNdkQ,2025-09-09T16:00:32Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=kBRIsjIR170,806,5,0,PT22S
tqlMHvxCqDU,5 Portfolio Mistakes That Destroy Wealth,"Build a professional crypto portfolio that survives any market! Complete guide to portfolio construction, risk management, and ...",Crypto Prop Academy,UCsrDNUpW-taHcAhNkPpdQXA,2025-10-02T16:33:17Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=tqlMHvxCqDU,0,0,0,PT50S
7AC0vZ2cwRQ,Crypto Crash Destroyed My Portfolio… I’m Starting from Zero,"Everybody fears failure — stories of broken dreams, failed businesses, betrayal, and loss that leave a mark. If you want to hear ...",Destora,UCVm3VdgtnHZv8sctBl-_aJA,2025-10-21T14:00:11Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=7AC0vZ2cwRQ,76,0,0,PT16M41S
kM2A5YbUZFw,Top 7 Crypto Mistakes That Could Destroy Your Portfolio,Are you new to crypto? Before you buy your first coin or jump into the next hype project — watch this video first! In this video ...,MrGrow Maney ,UCOzj6BwfcgeujCDJZfCUHCw,2025-10-05T15:00:40Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=kM2A5YbUZFw,13,0,0,PT4M33S
LVj-VK2V7wM,Why Diversifying Into Every Scam Coin Will Destroy Your Crypto Portfolio!,bitcoin # crypto https://www.skool.com/beardyday-finance-funnies-2600/about?ref=c0fde455e4904d4092a53746ad42fcfd.,Beardy Day Freedom,UCL2CmC_qnOGdGlq638qU6GA,2025-10-18T02:51:27Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=LVj-VK2V7wM,49,2,2,PT1M55S
4wd-au235IA,Why Seasonality is DESTROYING Crypto Portfolios (Stop Following These &quot;Rules&quot;),Join MacroPulse in the next 24 hours for 50% off: https://www.joinmacropulse.com Get my weekly macro brief for serious ...,Bull Market Blueprint,UCY5QFO5DzSjtD6CfNEPYQXA,2025-09-15T16:10:45Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=4wd-au235IA,1237,60,10,PT25M2S
20p3mzJBNIc,Crypto Portfolio Resilience 2025: Practical Tips and Trends,A concise guide to current market trends and risk-managed crypto strategies. Expert insights broken into simple steps for ...,Newkriptofuture,UComUlfVybvpz3riEGm4xaQw,2025-09-05T00:00:03Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=20p3mzJBNIc,134,0,0,PT42S
nVsLXUH1XcU,Revenge trading in crypto. Why it destroys portfolios,Revenge trading is the fastest way to wreck your crypto portfolio. Discover how emotional overtrading and chasing losses ruin ...,CEX.IO,UCrfvJCAUQKk1GWnCFvOtWfA,2025-09-03T08:32:39Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=nVsLXUH1XcU,9919,1619,53,PT2M21S
rTIpz8TgUpw,Crypto Crash: Why Leverage Can Destroy Your Portfolio #shorts,"Last Friday's crypto crash triggered massive liquidations, wiping out fortunes in hours. For many, it was a brutal lesson. Trading ...",DO NOT WATCH,UCUXiIVbBRLjhQoRK3ACsljQ,2025-10-22T01:34:38Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=rTIpz8TgUpw,786,9,0,PT1M19S
wvN0TBT-D0s,The #1 Mistake That Destroys Crypto Traders (Nobody Talks About This),Most traders don't lose because of bad entries — they lose because they don't know what to do after they win. This is the truth ...,Block Scope,UC0fDfjcZZ6S4RDoElbZXAnw,2025-10-06T14:11:12Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=wvN0TBT-D0s,80,0,0,PT41S
gmkGqz9mCCU,This ONE Crypto Mistake Can Destroy Everything You’ve Built!,"You can spend months hunting the next 100x altcoin, but one careless move could erase your entire portfolio overnight.",The Crypto Code,UCwna5dAgj1lDxnMaPfCMyrw,2025-10-20T11:01:25Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=gmkGqz9mCCU,569,47,2,PT5M7S
smutfQbNA4s,"Altcoin Market is Broken? Kyle&#39;s Portfolio Update: MNT, BNB, BTC Only","Portfolio: MNT, BNB, BTC + small ASTR position. Altcoin market looks weak and risky. BidClub Summary: ...",BidCast,UCQiKqVKhnZuoyEIWRodyu8Q,2025-10-16T06:09:05Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=smutfQbNA4s,266,2,0,PT17S
sk9nPT9Yovk,Warren Buffett DESTROYS Crypto  “Bad Investment” Warning #Crypto #WarrenBuffett,,FINANCIAL PATTERNS,UC21ME81iYw0VNXjfieH7drQ,2025-10-01T21:27:16Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=sk9nPT9Yovk,1716,19,0,PT57S
JHNIrhR3QU4,$19B Crypto Liquidation - Why Your Portfolio Got Destroyed,B Crypto Liquidation - Why Your Portfolio Got Destroyed $19B Crypto Liquidation Cascade - How Leverage Destroyed Portfolios ...,MoneyMatrixX,UCd_n2JwOqdDREcCQvXHZ08Q,2025-10-27T22:30:08Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=JHNIrhR3QU4,14,1,0,PT2M54S
lfm1uTabuJ4,Dunning-Kruger in crypto trading. Why overconfidence destroys portfolios,The most confident crypto traders are often the least prepared - that's the Dunning–Kruger effect in action. From lucky wins that ...,CEX.IO,UCrfvJCAUQKk1GWnCFvOtWfA,2025-09-08T09:13:45Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=lfm1uTabuJ4,10606,1698,161,PT1M58S
cmFF930Mc9c,"ETH gas fee: $120, transaction: $30… math is broken ⛽😩#Ethereum #ETHGasFees  #CryptoTrader",Bitcoin Altcoin HODL Dip Pump Chart Candle Bull / Bear Portfolio Web3 Market mood Crypto chaos Trade calm Risk / Reward.,minimaltrader,UCvHKx9PC__gKPit7H7oPswA,2025-10-11T14:21:34Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=cmFF930Mc9c,1542,11,1,PT9S
opxH2Mqlc14,The Cycle That Destroys Every Empire — and Every Portfolio,"Explore the cyclical nature of civilizations with this insightful **history** documentary, examining the **rise** and fall of empires.",Krown,UCnwxzpFzZNtLH8NgTeAROFA,2025-10-05T11:30:45Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=opxH2Mqlc14,10953,743,273,PT1H32M26S
CYeEQb_ESBg,WARNING - The Altcoin CYCLE That Destroyed Holders In 2021 Is Repeating!,"Discover how fear, greed, and hype drive the same mistakes again and again — and how you can protect yourself before the next ...",The luxury mindset ,UC5TZYLRWSadW2kHmWTT1w0A,2025-10-11T19:15:22Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=CYeEQb_ESBg,0,1,0,PT11M48S
zx7EO84U5Tc,😱 Peter Schiff DESTROYS Bitcoin — Is Your Crypto at Risk? #bitcoin #crypto #investing,Peter Schiff calls Bitcoin “just code” with zero real value”—but what does that mean for your crypto portfolio? Could this signal a ...,CryptoTale,UCpMdHoeD6-_IrxT5Ji6BQNg,2025-10-13T07:48:08Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=zx7EO84U5Tc,722,4,1,PT59S
FNrpwBe9tS4,🚨 The #1 Mistake Destroying Crypto Portfolios (And How to Avoid It!),Some crypto portfolios crash overnight. Others fade away slowly. But the cause is often the same and it's not about picking the ...,Markets4you,UCOyke-Tv82-sb8_08Ckyp3A,2025-10-06T11:00:32Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=FNrpwBe9tS4,42,987,12,PT1M34S
C5AFOF8HuOs,&quot;Why 90% Lose Money in Crypto📉?&quot;| Finance | Varsh Talreja #crypto #finance #investing #compounding,"Crypto has made millionaires overnight — but it's also destroyed thousands of portfolios. In this video, we reveal why 90% of ...",Varsh Talreja,UCCQGdBxzj6yDSg2XcTvVhsg,2025-10-08T13:00:19Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=C5AFOF8HuOs,37,8,0,PT23S
5E1cvKXA8f0,The Truth About Altcoins Nobody Tells You 🚨,The HARSH Truth About Altcoins Description: Altcoins can make you rich—but they can also destroy your portfolio. Here's what ...,Crypto Sovereignty,UCNRFMd237SRwV1GG29Sa4Ww,2025-09-07T18:32:16Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=5E1cvKXA8f0,1008,8,0,PT41S
GeU-Tg4aK2Y,SHOCKING: NVIDIA DESTROYS AI Competition?! $9.8M vs $1.0M 🤯📈 #Shorts,Nvidia's AI dominance is INSANE! Here's how $100/day DCA'd over 10 years turned out: - Microsoft: $1.0M (+314.7%) - Google: ...,Step-by-Step Investing,UCiLakVMInLqRNIuqU6_-i0A,2025-10-27T09:03:10Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=GeU-Tg4aK2Y,1662,3,0,PT23S
x9SCiZZjJxg,SHOCKING! $SPX DESTROYS REITs! $1.3M vs $619K 📈💰 #Shorts,"The results are in, and they're SHOCKING! Which investment strategy reigns supreme over 15 years? Here's the DCA showdown ...",Step-by-Step Investing,UCiLakVMInLqRNIuqU6_-i0A,2025-10-27T09:05:45Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=x9SCiZZjJxg,94,0,0,PT23S
-Wz9bIW2Dqs,Quant Exposes Day Trader,Master Quantitative Skills with Quant Guild: https://quantguild.com Join the Quant Guild Discord server here: ...,Roman Paolucci,UCW1svfGxG4ADnbc1HCH6dqA,2025-09-20T18:01:40Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=-Wz9bIW2Dqs,34880,962,36,PT43S
0KXWXNOFLMM,Bitcoins 4 Year Cycle Is Broken?,FREE NEWSLETTER: https://www.learningcrypto.com/ SHOP: https://shop.learningcrypto.com 🕊️ SECOND CITIZENSHIPS: ...,Crypto Tips,UCavTvSwEoRABvnPtLg0e6LQ,2025-09-21T16:00:01Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=0KXWXNOFLMM,30271,1884,183,PT25M27S
uAEJwAqdPic,Crypto is Getting DESTROYED!!!,Crypto is Getting DESTROYED!!!* Join us as we dive deep into the tumultuous world of cryptocurrency and uncover why the ...,Avelino Labadan,UCHl11t2jMyyda_mj4DK8KUQ,2025-10-11T01:21:03Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=uAEJwAqdPic,0,0,0,PT1H28M36S
AQY2QWamnOM,&quot;Stop Losing Money Buying Dips!&quot;#cryptotrading #btc #dips #bitcoin #shorts,Crypto Truth: Stop Buying Dips and Losing Money! | Trading Reality Check #shorts Everyone says “buy the dip” — but most ..., Mayne,UCqhoKlvrjnVWBkGU-IyX1xA,2025-10-27T05:43:27Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=AQY2QWamnOM,900,6,0,PT47S
9xvh0Z8gSzU,DeFi Risks: Why Meme Coins Can Destroy Your Portfolio #shorts,"Diving headfirst into high-yield meme coin pairs can seem like a goldmine, but beware. Exposing a portfolio to unstable tokens ...",Parker Ray,UCRKTx5PYPX-vEgsFl6KWUbg,2025-09-23T14:03:45Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=9xvh0Z8gSzU,141,0,0,PT25S
Qt5erk1xLUk,Passive Crypto: The Scam Destroying Investor Portfolios,"Discover the shocking truth about passive crypto scams and how they're deceiving innocent investors. In this eye-opening video, ...",Crypto Insights,UCULZ9Tk5E9cR7XLey_5j6Tw,2025-10-16T05:30:12Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=Qt5erk1xLUk,0,0,0,PT11M
qPvKZugqTH8,Are stocks really expensive… or is the dollar just broken?,,Heresy Financial,UC4fg8o6oUkkZDLaC6eAZKwQ,2025-09-09T00:30:44Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=qPvKZugqTH8,11603,362,45,PT51S
LU4x24A-z_E,Attachment In Crypto Trading Destroys Beginners (How To Trade Without Emotion),One of the fastest ways to lose money in crypto trading is getting attached. You get attached to a coin. You hold it even when the ...,Anna Macko,UC-MJdmfQoXCEzp1GbSG9GzQ,2025-09-15T10:30:13Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=LU4x24A-z_E,28,2,0,PT47S
fkieyPauZH0,Why Bitcoin Belongs in EVERY Portfolio,"The system is rigged: those closest to cheap money get richer, while the rest lose their life energy to inflation. Bitcoin flips the script ...","Byte Federal, Inc.",UCozOzfZ0MgqLT_TA7hbNh4g,2025-09-12T21:13:09Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=fkieyPauZH0,707,9,0,PT34S
P_og2iAna84,4-Year Crypto Cycle Broken? [Extended Cycle Evidence],"This video discusses the 4 year vs. extended cycle theories, and looks at the latest evidence as to which cycle we're likely in right ...",Lark Davis,UCl2oCaw8hdR_kbqyqd2klIA,2025-10-09T23:00:38Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=P_og2iAna84,22960,1121,119,PT11M43S
POgpAvrNQGA,5 Crypto Mistakes That Destroy Faith &amp; Finances,Don't let these mistakes ruin you #crypto #investing #faith #money #Shorts.,Tayplayzz_,UCMJPXxRMfttzwBEBW7HdL2w,2025-10-27T17:03:23Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=POgpAvrNQGA,135,1,0,PT1M10S
XtMOAEl-ef0,Financial Loss: How It Devastated My Father #shorts,"A man's early retirement was destroyed when he lost all of his money. The stress and disappointment was so intense, his son says ...",21st Century Entrepreneurship Podcast,UCgtb2xE6yzj7ZZpq9NRvjgg,2025-09-10T12:32:29Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=XtMOAEl-ef0,674,7,0,PT39S
oAxEuQrYHx8,Why FOMO Investing Destroys Your Wallet | Stock Market 101,The Truth About Stock Market Rumors — Ape Learns the Hard Way” Ape hears a hot tip: A stock's about to explode. He jumps in ...,Ape of Fury,UC4AfnJlrvrYBxySiY8MBSYg,2025-10-25T01:30:42Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=oAxEuQrYHx8,1866,11,2,PT29S
QQPwZxMVZ84,Why Copyright is Destroying Fan Art,"We discuss the issue of creating fan art without permission from the original artists. Specifically, we talk about a person on Twitter ...",Jaron Mitchell,UCnEhhea99l0feRBZpoaln0w,2025-10-05T21:07:39Z,crypto portfolio destroyed,https://www.youtube.com/watch?v=QQPwZxMVZ84,113,2,0,PT1M17S
